Geneid	gene_name	AS-520233-LR-53525Aligned.sortedByCoord.out.bam	AS-520225-LR-53523Aligned.sortedByCoord.out.bam	AS-520224-LR-53523Aligned.sortedByCoord.out.bam	AS-520228-LR-53524Aligned.sortedByCoord.out.bam	AS-520218-LR-52931Aligned.sortedByCoord.out.bam	AS-520229-LR-53524Aligned.sortedByCoord.out.bam	AS-520226-LR-53524Aligned.sortedByCoord.out.bam	AS-520220-LR-52931Aligned.sortedByCoord.out.bam	AS-520230-LR-53525Aligned.sortedByCoord.out.bam	AS-520222-LR-53523Aligned.sortedByCoord.out.bam	AS-520223-LR-53523Aligned.sortedByCoord.out.bam	AS-520221-LR-52931Aligned.sortedByCoord.out.bam	AS-520232-LR-53525Aligned.sortedByCoord.out.bam	AS-520219-LR-52931Aligned.sortedByCoord.out.bam	AS-520227-LR-53524Aligned.sortedByCoord.out.bam	AS-520231-LR-53525Aligned.sortedByCoord.out.bam
ENSG00000254095	AC068672.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253275	AC068672.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287204	AC090816.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222468	RNA5SP261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157168	NRG1	1586	1830	2362	4654	1310	1156	1205	6656	3681	3370	6201	1729	2465	1886	2186	6066
ENSG00000286648	AC068931.1	0	0	0	0	0	2	0	1	0	0	1	0	4	0	1	4
ENSG00000253974	NRG1-IT1	4	9	9	3	1	3	1	5	10	6	19	12	4	3	8	15
ENSG00000252261	RNA5SP262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200246	RNA5SP263	3	3	6	0	0	3	0	2	2	1	5	4	1	2	4	3
ENSG00000254049	NRG1-IT3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000286131	AC083977.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212407	RNU6-663P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247134	AC090204.1	3	0	1	3	0	2	1	2	2	5	20	3	5	1	2	10
ENSG00000254346	MTND1P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254090	MTND2P32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253393	RANP9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253993	AC104027.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000252735	RNU6-528P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272338	AC067838.1	13	29	32	44	25	50	31	53	65	86	91	38	39	41	35	83
ENSG00000172728	FUT10	1151	1139	1775	2027	1678	1821	1566	2984	3630	3388	4704	2609	1834	1694	2007	4727
ENSG00000254061	AC091144.2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000129696	TTI2	1365	1480	1626	4456	2126	2120	2035	6799	4648	4268	7584	2992	1655	1997	2495	7765
ENSG00000198042	MAK16	3028	3072	5110	4915	3275	4501	3076	6973	10560	9901	13513	6075	5126	3512	4281	13412
ENSG00000239039	SNORD13	0	0	1	0	1	0	0	4	3	0	0	0	1	4	4	1
ENSG00000253232	AC091144.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000252505	AC013603.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253995	RPL10P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000133874	RNF122	597	610	560	1726	972	620	963	2462	1801	1638	2919	1029	540	857	819	2998
ENSG00000240189	RN7SL621P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133878	DUSP26	8	14	6	96	8	10	7	160	27	22	82	8	11	11	12	78
ENSG00000253642	AF279873.3	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	2
ENSG00000253684	BUD31P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263794	RN7SL457P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253569	VENTXP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240738	AF279873.2	7	7	10	5	2	6	7	13	19	29	43	7	10	14	13	49
ENSG00000188512	AF279873.1	6	2	3	4	3	1	2	9	1	3	5	3	5	1	3	7
ENSG00000254194	AF279873.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000254302	AC087855.2	0	1	0	1	2	0	0	1	0	4	3	3	0	1	1	1
ENSG00000253108	AC090993.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
ENSG00000254033	AC087855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215264	RPL10AP3	0	0	1	3	0	1	0	2	1	4	2	0	0	2	0	1
ENSG00000254344	LINC01288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243181	AC087343.1	1	5	4	18	4	6	6	19	14	22	14	6	4	18	3	23
ENSG00000287152	AC099685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156687	UNC5D	0	0	0	0	2	1	0	1	1	0	3	0	0	0	1	0
ENSG00000279099	AC090740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232024	LSM12P1	1	3	5	4	7	3	4	3	9	9	7	9	6	5	3	5
ENSG00000286693	AC105230.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253452	AC124290.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253524	AC124290.2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000254309	AC124290.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253504	MTCYBP19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254384	MTND6P19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253685	MTND5P41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253610	AP006245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206871	RNU6-533P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254320	AP006245.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253363	AC090809.1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0
ENSG00000244708	RPL23P10	0	0	0	3	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000199985	RNA5SP264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215262	KCNU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274489	AC124076.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219491	TPT1P8	0	0	0	1	0	0	0	1	3	2	3	0	1	0	1	0
ENSG00000243503	AC090453.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000254038	AC092818.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000253650	SMARCE1P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253123	AC091182.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253746	AC091182.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253161	LINC01605	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000253388	AC124067.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253414	AC124067.2	3	0	1	0	0	0	1	1	1	0	2	1	1	2	2	5
ENSG00000254111	AC124067.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254290	AC124067.4	2	4	1	0	2	2	2	0	1	5	4	2	0	2	2	1
ENSG00000254306	AC137579.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253344	AC137579.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223215	RNU6-607P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183779	ZNF703	136	152	128	540	167	174	189	564	474	468	726	300	131	274	267	655
ENSG00000253181	AC138356.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000183154	AC138356.1	1	1	3	6	5	3	8	4	3	9	13	8	2	2	3	9
ENSG00000147475	ERLIN2	2841	2861	5359	10030	6577	7263	6534	14821	16162	14970	26759	10275	5431	4523	5434	26767
ENSG00000233170	AC138356.2	3	2	9	18	7	8	9	21	12	13	21	13	9	3	8	26
ENSG00000147471	PLPBP	4149	4689	6730	10049	5012	5186	5044	13960	12340	11902	21808	7025	6319	3872	4765	21840
ENSG00000020181	ADGRA2	62	87	92	223	132	160	115	295	439	436	860	233	130	142	139	800
ENSG00000104221	BRF2	1182	1287	927	2267	1199	1123	1186	3366	3048	2795	4130	1701	1056	1384	1615	4240
ENSG00000156675	RAB11FIP1	7428	7667	26095	37842	21274	22888	20948	57142	51804	47868	92503	33216	27281	19098	23255	91629
ENSG00000280064	AC130304.1	2	1	12	13	4	9	3	8	8	18	29	4	0	5	2	29
ENSG00000241032	RN7SL709P	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000169154	GOT1L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285880	AC144573.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188778	ADRB3	2	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0
ENSG00000270865	RPL12P48	1	0	1	0	0	0	0	0	0	2	4	0	0	0	0	0
ENSG00000187840	EIF4EBP1	7396	8525	9522	14211	10125	6367	9812	19678	25657	23723	45836	10323	10535	6274	6399	46746
ENSG00000260949	AP006545.1	1	2	6	0	1	3	4	4	14	7	2	7	8	2	3	5
ENSG00000286677	AP006545.3	3	2	1	7	5	6	5	7	5	18	19	8	5	2	2	14
ENSG00000272128	AP006545.2	0	4	0	2	0	1	0	3	0	1	9	1	3	1	0	1
ENSG00000129691	ASH2L	2220	2366	3822	5419	3791	3719	3642	7992	7973	7072	12486	5299	4175	2932	3319	12258
ENSG00000253437	RNU6-988P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240015	AC084024.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000147465	STAR	1	1	0	1	0	1	1	4	3	0	3	3	0	0	0	5
ENSG00000253356	AC084024.3	0	0	2	0	0	0	1	0	4	1	0	0	1	1	2	2
ENSG00000175324	LSM1	1688	1760	2478	3615	2028	2196	2044	5389	4354	3969	6903	2945	2695	1832	2114	6721
ENSG00000253739	RNU6-323P	0	0	0	0	1	1	0	0	0	1	0	3	0	0	0	2
ENSG00000156735	BAG4	848	913	1209	2468	1036	1572	1101	3479	3565	3441	5132	2049	1159	1420	1675	5166
ENSG00000248585	AC084024.2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
ENSG00000285632	AC084024.4	1	4	0	2	1	3	1	5	1	5	2	3	2	1	1	4
ENSG00000085788	DDHD2	1109	1168	2847	2182	2439	2881	2414	2971	4371	4194	6226	3718	2799	2140	2782	6227
ENSG00000147535	PLPP5	1105	1175	1811	1429	2051	1987	2234	2086	2089	2124	3074	2777	1692	1651	1839	3390
ENSG00000147548	NSD3	2315	2465	5936	6528	4863	6402	4738	9736	11289	10704	15747	8463	5788	5487	6667	15743
ENSG00000255487	AC087362.2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000254898	AC087362.1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000272092	AC087623.2	7	12	10	28	10	19	15	32	34	45	61	24	16	18	13	35
ENSG00000165046	LETM2	347	330	452	947	411	287	402	1468	707	726	1572	354	489	459	543	1447
ENSG00000077782	FGFR1	511	501	779	791	873	546	802	1025	651	635	889	948	961	907	935	901
ENSG00000272159	AC087623.3	0	1	0	0	1	1	0	0	1	0	2	2	1	2	2	0
ENSG00000255201	AC087623.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000239218	RPS20P22	1	1	4	9	4	2	4	17	5	5	10	0	5	2	8	9
ENSG00000196166	C8orf86	1	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0
ENSG00000253361	AC069120.1	9	14	8	51	34	15	26	63	57	42	126	32	15	18	36	134
ENSG00000253570	RNF5P1	17	11	7	9	15	7	12	20	21	13	21	22	7	14	5	24
ENSG00000254321	AC016813.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147526	TACC1	2029	2141	6636	7819	4595	6190	4638	11738	8928	8506	14810	8457	6929	5185	6415	14565
ENSG00000207258	AC016813.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253586	AC067817.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253829	AC067817.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169499	PLEKHA2	1752	1938	3046	2988	3599	3243	3500	4386	4477	4352	7323	4276	3022	2808	3429	7565
ENSG00000253645	AC108863.2	0	0	0	1	0	0	0	0	0	2	5	0	0	0	0	0
ENSG00000169495	HTRA4	1	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0
ENSG00000169490	TM2D2	3880	4252	6320	3706	3975	4009	4353	5267	6380	6127	7285	5609	5964	3730	4374	7156
ENSG00000168615	ADAM9	9172	9525	21972	51394	31984	36501	32719	74840	64420	59286	109528	49239	21561	23716	29664	108982
ENSG00000207199	AC108863.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197140	ADAM32	1	0	6	5	6	9	10	7	11	10	16	12	7	11	13	12
ENSG00000243095	RPL3P10	0	0	0	2	1	0	1	1	1	2	1	0	0	0	0	0
ENSG00000253160	AC105185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196115	ADAM5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197475	ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254067	AC123767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168619	ADAM18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104755	ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253332	AP005902.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253233	AP005902.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131203	IDO1	3	1	1	2	3	1	7	1	9	9	17	1	0	1	5	12
ENSG00000253939	AC007991.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000253838	AC007991.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254287	AC007991.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188676	IDO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253790	AC007991.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253381	AC087518.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253665	LINC02866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176907	TCIM	41	29	59	63	27	13	14	80	46	28	67	26	65	15	19	77
ENSG00000254143	AC022733.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253802	SIRLNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253354	AC105999.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272479	AC010857.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165061	ZMAT4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000254383	AC048387.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206867	RNU6-356P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104332	SFRP1	0	0	0	2	5	0	0	1	0	2	0	0	0	0	0	0
ENSG00000263372	MIR548AO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239281	RPS29P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253509	AC104393.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206852	RNU6-895P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238936	SNORD65B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253396	AC016868.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147533	GOLGA7	998	1066	1489	4150	1455	1459	1508	6043	3259	3221	6312	2041	1582	1060	1178	6265
ENSG00000253133	AC009630.1	0	0	5	9	5	3	1	17	3	4	16	3	0	0	3	22
ENSG00000253943	KRT18P37	12	4	3	15	4	6	9	30	23	11	22	7	9	4	8	38
ENSG00000147536	GINS4	2276	2492	3492	1243	2085	2222	1884	1880	3641	3480	2514	3205	3838	1740	2082	2447
ENSG00000253174	AC009630.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000287535	AC009630.4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000158669	GPAT4	2910	3264	5536	3243	5844	4698	5772	4932	9397	8535	10455	7005	6051	5381	6441	10566
ENSG00000264578	AC009630.3	0	0	0	2	0	0	1	0	1	1	0	0	1	0	0	2
ENSG00000165066	NKX6-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000029534	ANK1	28	25	50	100	104	38	101	164	121	132	270	85	52	86	96	256
ENSG00000274705	MIR486-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283450	MIR486-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253389	AC113133.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207101	AC027702.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260588	AC027702.2	8	16	6	5	3	1	8	6	10	9	14	3	10	0	3	13
ENSG00000241834	RN7SL149P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000083168	KAT6A	1157	1109	3888	6266	3305	3642	3258	9684	9987	8975	14580	5244	4044	4487	5397	14194
ENSG00000238966	AC090571.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244235	AC103724.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253135	AC103724.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271938	AC103724.4	2	3	1	5	3	0	2	2	7	5	5	0	5	1	2	3
ENSG00000261449	AC103724.3	0	1	0	0	0	2	0	2	9	3	3	1	0	0	2	1
ENSG00000070718	AP3M2	494	534	739	2095	745	891	772	3292	2575	2494	4267	1205	730	634	739	4303
ENSG00000104368	PLAT	6027	6349	9059	8040	16445	12789	16186	12298	27971	25446	36448	19719	10026	7948	9061	36721
ENSG00000253408	AC083973.1	2	2	1	3	1	3	1	7	7	11	9	3	3	1	2	14
ENSG00000104365	IKBKB	746	817	1167	1135	1544	1713	1480	1826	2921	2684	3931	2544	1179	1382	1522	3937
ENSG00000070501	POLB	666	780	1009	1590	768	1042	767	2282	1865	1713	3101	1379	1078	678	776	3259
ENSG00000240395	RPL5P23	0	2	6	8	3	2	6	9	12	13	9	7	3	4	3	17
ENSG00000104371	DKK4	0	0	0	3	0	0	0	2	6	5	4	0	0	1	0	2
ENSG00000078668	VDAC3	4717	5436	7175	3033	5732	5387	5569	4328	8289	7743	9725	7394	7187	3809	4448	9612
ENSG00000168575	SLC20A2	2106	2264	3844	2723	3445	3125	3439	3908	6934	6752	9632	4543	3885	3567	3901	9505
ENSG00000254131	AC093367.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254165	AC090739.1	2	2	0	0	0	3	0	0	1	5	2	0	1	3	0	0
ENSG00000176209	SMIM19	333	360	482	1736	779	596	748	2168	2302	2117	4940	753	424	504	698	4917
ENSG00000147432	CHRNB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255101	AC103843.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255361	AC103843.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000147434	CHRNA6	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000131931	THAP1	310	355	489	1015	399	436	400	1478	851	856	1455	615	568	315	405	1459
ENSG00000286837	AC087533.1	0	0	2	5	0	1	0	3	2	10	1	2	2	1	3	2
ENSG00000120925	RNF170	267	272	406	559	638	600	676	788	1119	1006	1794	743	440	386	486	1822
ENSG00000242719	RN7SL806P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284062	MIR4469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168172	HOOK3	620	585	1286	1885	1092	1414	996	2573	1882	1813	3346	1778	1121	1015	1321	3297
ENSG00000202514	AC009634.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254673	AC110275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168522	FNTA	599	677	1037	3219	1181	1607	1315	4374	3021	2986	6097	2063	993	945	1186	5893
ENSG00000200731	RNU1-124P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185900	POMK	118	113	475	436	460	490	344	706	1122	927	1251	743	533	493	649	1164
ENSG00000254198	AC113191.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165102	HGSNAT	698	641	1143	1004	2689	2359	2675	1415	3671	3472	4798	3336	1150	1457	1812	4860
ENSG00000253611	VN1R46P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253884	AC022616.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255166	AC022616.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253312	AC022616.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253186	AC022616.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253606	AFG3L2P1	0	0	0	4	1	3	7	4	2	5	5	2	6	2	4	3
ENSG00000234713	AC022616.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253707	AC022616.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188877	POTEA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238509	RNU6-104P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255497	AC022616.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254342	AC022616.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201329	AC022616.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250637	AC134698.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254069	AC134698.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253319	AC134698.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253418	SNX18P27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254145	AC134698.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253748	CYP4F44P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253195	AC134698.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253845	AC139365.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253198	AC139365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276685	AC118650.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253425	HSPA8P13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248498	ASNSP1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000254070	AC104576.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251470	ASNSP4	0	0	0	1	0	0	0	3	3	1	3	0	1	0	0	11
ENSG00000228984	AC021451.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250857	TRIM60P15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286484	AC021451.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286554	AC021451.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253314	LINC00293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253828	MTND2P38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282321	MTND1P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252594	RNU6-656P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254118	MTCYBP20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254156	MTND6P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253803	AC091163.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253745	AC091163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253782	AC091163.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215179	MAPK6P4	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000222099	RN7SKP32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248347	AC120036.1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000285992	AC120036.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200986	RNU6-819P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188873	RPL10AP2	22	13	37	51	35	28	49	89	88	64	126	25	30	23	32	107
ENSG00000248531	NDUFA5P12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254348	AC120036.3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
ENSG00000255366	AC120036.4	0	0	1	3	1	1	0	3	1	0	5	0	3	1	0	3
ENSG00000253502	ATP6V1G1P2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000253817	AC120036.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215177	IGLV8OR8-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164808	SPIDR	698	768	1153	656	1281	1274	1204	1044	2147	1889	2401	1995	1273	1019	1152	2475
ENSG00000253330	AC024451.2	1	0	2	0	2	0	0	0	1	0	0	4	1	2	0	1
ENSG00000269924	AC024451.4	0	0	0	0	1	3	0	2	1	0	0	1	1	1	1	2
ENSG00000251354	AC024451.1	0	0	0	0	1	0	0	0	0	1	0	3	0	0	2	1
ENSG00000254065	AC024451.3	0	0	0	2	0	0	0	0	1	1	0	1	0	2	0	0
